words,A MIDSUMMER NIGHT’S DREAM,ALL’S WELL THAT ENDS WELL,AS YOU LIKE IT,CYMBELINE,KING HENRY THE EIGHTH,KING JOHN,KING RICHARD THE SECOND,KING RICHARD THE THIRD,LOVE’S LABOUR’S LOST,MEASURE FOR MEASURE,MUCH ADO ABOUT NOTHING,"PERICLES, PRINCE OF TYRE",THE COMEDY OF ERRORS,THE FIRST PART OF HENRY THE SIXTH,THE FIRST PART OF KING HENRY THE FOURTH,THE HISTORY OF TROILUS AND CRESSIDA,THE LIFE OF KING HENRY THE FIFTH,THE LIFE OF TIMON OF ATHENS,THE MERCHANT OF VENICE,THE RAPE OF LUCRECE,THE SECOND PART OF KING HENRY THE FOURTH,THE SECOND PART OF KING HENRY THE SIXTH,THE TAMING OF THE SHREW,THE TEMPEST,THE THIRD PART OF KING HENRY THE SIXTH,THE TRAGEDY OF ANTONY AND CLEOPATRA,THE TRAGEDY OF CORIOLANUS,"THE TRAGEDY OF HAMLET, PRINCE OF DENMARK",THE TRAGEDY OF JULIUS CAESAR,THE TRAGEDY OF KING LEAR,THE TRAGEDY OF MACBETH,"THE TRAGEDY OF OTHELLO, MOOR OF VENICE",THE TRAGEDY OF ROMEO AND JULIET,THE TRAGEDY OF TITUS ANDRONICUS,THE TWO GENTLEMEN OF VERONA,THE WINTER’S TALE,"TWELFTH NIGHT: OR, WHAT YOU WILL",VENUS AND ADONIS
us,0.001437359857414,0.001539334035486,0.001530456075911,0.002370645227788,0.001618497109827,0.001648804616653,0.00171027877544,0.001854397800301,0.001693737514114,0.00126350644824,0.001407026337774,0.002367519645376,0.002397491854675,0.002101208194712,0.002454609210629,0.001941468325304,0.00323354163639,0.001524777636595,0.001237946312223,0.000132969882322,0.001394550525638,0.001636356874558,0.001116968992941,0.002203514322843,0.002161077451472,0.002412454295299,0.003173736477494,0.002178581432262,0.002993300707939,0.001867346572342,0.002963202413663,0.001177016085887,0.001148985063194,0.002256712568507,0.002033960280641,0.001974108803766,0.000746303465647,0.000204206657137
use,0.000229977577186,0.000405087904075,0.000174909265818,0.000274857417715,0.000231213872832,0.000274800769442,0.000128270908158,0.000159861879336,8.68583340571528E-05,0.000479261066574,0.000351756584444,0.000302236550474,0.000491793200959,0.000131325512169,0.000233772305774,0.000323578054217,0.000363319284988,0.001168996188056,0.000456085483451,0.000199454823482,0.000429092469427,0.000185949644836,0.000357430077741,0.000452002938019,0.000347316018987,0.000263862188548,0.000273009589462,0.000435716286452,0.000475127096498,0.000502747154092,0.000323258445127,0.000249670078824,0.000536193029491,0.000276332151246,0.000434216239687,0.000303709046733,0.000233219833015,0.000408413314274
very,0.000632438337262,0.001458316454671,0.001443001443001,0.000721500721501,0.000423892100193,0.000641201795365,0.000470326663246,0.00035169613454,0.000651437505429,0.001437783199721,0.001231148045552,0.000402982067298,0.000614741501199,0.000218875853616,0.00066235486636,0.000719062342705,0.000762970498474,0.000660736975858,0.001129354530449,6.64849411608271E-05,0.001394550525638,0.000260329502771,0.000982932713788,0.000847505508786,0.000347316018987,0.000640808172189,0.00075077637102,0.001836232921478,0.000570152515798,0.000754120731138,0.000538764075211,0.001426686164711,0.000919188050555,0.000414498226869,0.000982699910871,0.000987054401883,0.001819114697514,0.000306309985706
was,0.001552348646007,0.003524264765454,0.003498185316367,0.003538789253075,0.002890173410405,0.002335806540258,0.001582007867282,0.002493845317646,0.003170329193086,0.002265597769258,0.002154509079717,0.002417892403788,0.002397491854675,0.002407634389774,0.002376685108704,0.001617890271087,0.001780264496439,0.001219822109276,0.001737468508383,0.00239345788179,0.002503039404992,0.002566105098739,0.001385041551247,0.002316515057348,0.002238258789025,0.001922424516567,0.002422960106474,0.002365316983598,0.00289827528864,0.001723704528315,0.001670168633156,0.002354032171773,0.001646878590578,0.001796158983098,0.002239641657335,0.003150981359857,0.001865758664117,0.002552583214213
way,0.000517449548669,0.000567123065705,0.000393545848091,0.000755857898715,0.00111753371869,0.000458001282404,0.001239952112194,0.000479585638009,0.000564579171371,0.000697107005925,0.000659543595832,0.000805964134596,0.000368844900719,0.000306426195062,0.000584430764435,0.000611202991299,0.000399651213486,0.000355781448539,0.000803579185127,0.000465394588126,0.000536365586784,0.000334709360705,0.000670181395764,0.000621504039776,0.000694632037973,0.00120622714765,0.00112616455653,0.000342348510784,0.000617665225448,0.000897762775164,0.000969775335381,0.000606341620002,0.000344695518958,0.00046055358541,0.000708458075279,0.000797236247675,0.000746303465647,0.000816826628548
we,0.00350715805209,0.002714088957304,0.002754820936639,0.002886002886003,0.002157996146435,0.00384721077219,0.003591585428425,0.002781596700451,0.003213758360115,0.002788428023702,0.002286417798883,0.003223856538384,0.002274543554435,0.004071090877254,0.003194888178914,0.002660530668009,0.004650486847842,0.002236340533672,0.00204152549735,0.001063759058573,0.002932131874419,0.003161143962215,0.002591368063623,0.002542516526357,0.004283564234168,0.004221795016774,0.004470532027437,0.003236749556503,0.003943554900936,0.002190541171401,0.003232584451269,0.00128401754824,0.001838376101111,0.003408096532032,0.003016660191512,0.002505599635549,0.001959046597323,0.000510516642843
wear,0.000114988788593,0.00032407032326,0.000262363898728,0.000274857417715,0.000154142581888,9.16002564807182E-05,4.27569693860099E-05,0.000255779006938,0.000173716668114,8.71383757406762E-05,0.000659543595832,5.03727584122507E-05,6.14741501198746E-05,0.000437751707232,0.000194810254812,0.000143812468541,0.00058131085598,0.000304955527319,0.000195465207193,6.64849411608271E-05,7.15154115711936E-05,0.000297519431738,0.000312751318023,5.65003672523871E-05,0.000424497356539,7.53891967281089E-05,0.000102378596048,0.000124490367558,0.000190050838599,0.000287284088053,0.000269382037606,7.13343082355459E-05,0.000153198008426,4.60553585409662E-05,6.85604588980049E-05,0.000113890892525,0.000139931899809,0.000306309985706
well,0.001264876674524,0.002754597747711,0.002448729721457,0.001168144025287,0.001618497109827,0.002106805899057,0.001325466050966,0.001790453048566,0.001737166681143,0.002396305332869,0.002066569933606,0.002266774128551,0.001229483002398,0.001094379268079,0.001948102548118,0.00136621845114,0.001598604853946,0.001931385006353,0.002454174268091,0.000664849411608,0.002538797110777,0.001561977016624,0.003038155660799,0.000960506243291,0.00135067340717,0.002450148893664,0.001945193324916,0.001960723289036,0.002185584643892,0.002046899127375,0.001346910188029,0.002282697863537,0.001646878590578,0.001197439322065,0.002011106794341,0.001404654341141,0.002425486263352,0.001327343271391
were,0.000919910308745,0.002065948310783,0.001792819974638,0.00151171579743,0.00131021194605,0.00128240359073,0.001026167265264,0.002046232055504,0.002171458351429,0.001524921575462,0.002242448225828,0.001712673786017,0.002028646953956,0.001532130975311,0.001870178446193,0.001689796505357,0.001198953640459,0.001829733163914,0.001368256450352,0.001130243999734,0.001287277408281,0.001710736732493,0.001563756590117,0.002090513588338,0.001466445413499,0.00120622714765,0.002047571920964,0.000746942205347,0.001662944837744,0.000933673286171,0.001777921448198,0.001141348931769,0.001263883569514,0.001565882190393,0.001736864958749,0.002125963327133,0.001445962964691,0.00204206657137
what,0.001954809406083,0.002754597747711,0.002623638987275,0.001889644746788,0.002080924855491,0.002061005770816,0.002608175132547,0.002429900565911,0.002475462520629,0.002831997211572,0.002726113529438,0.002971992746323,0.002520440154915,0.002320084048328,0.002493571261591,0.003020061839361,0.001271617497457,0.002134688691233,0.002779949613413,0.001728608470182,0.002002431523993,0.001785116590427,0.002859440621928,0.001864512119329,0.00270134681434,0.002864789475668,0.002730095894618,0.003298994740282,0.00280324986934,0.001939167594355,0.002424438338452,0.002211363555302,0.002451168134814,0.00239487864413,0.002696711383322,0.002163926957974,0.002565418163161,0.001735756585665
when,0.001782326223193,0.001296281293041,0.001836547291093,0.001133786848073,0.001156069364162,0.001145003206009,0.001026167265264,0.001502701665761,0.001433162511943,0.000566399442314,0.002198478652772,0.001057827926657,0.001352431302637,0.001138154438802,0.001870178446193,0.001474077802545,0.001235285568958,0.000965692503177,0.001346538093997,0.001329698823217,0.00121576199671,0.001413217300755,0.001206326512376,0.0011865077123,0.001389264075946,0.00158317313129,0.001569805139406,0.000840309981015,0.001900508385993,0.001436420440263,0.000969775335381,0.001034347469415,0.001417081577939,0.00142771611477,0.00171401147245,0.001214836186933,0.00111945519847,0.001939963242802
where,0.000517449548669,0.000769667017743,0.00056845511391,0.000790215075929,0.001001926782274,0.000595401667125,0.000684111510176,0.000671419893212,0.000781725006514,0.000827814569536,0.000307787011388,0.000755591376184,0.000799163951558,0.000744177902294,0.00066235486636,0.000575249874164,0.000435983141985,0.000508259212198,0.000586395621579,0.001329698823217,0.00057212329257,0.000743798579345,0.000848896434635,0.001073506977795,0.000926176050631,0.000603113573825,0.000784902569703,0.000871432572905,0.000570152515798,0.000754120731138,0.000969775335381,0.000677675928238,0.000880888548449,0.000782941095196,0.001119820828667,0.000607418093466,0.000606371565838,0.002144169899939
which,0.001322371068821,0.002390018634044,0.001967729240457,0.002748574177146,0.0026204238921,0.001465604103691,0.001154438173422,0.000959171276018,0.0021280291844,0.001655629139073,0.001802752495273,0.002317146886964,0.000799163951558,0.001050604097356,0.000974051274059,0.000826921694111,0.001707600639442,0.001778907242694,0.001129354530449,0.002459942822951,0.00210970464135,0.000595038863476,0.000670181395764,0.002655517260862,0.00073322270675,0.002751705680576,0.001945193324916,0.001338271451246,0.001045279612296,0.001687794017309,0.002424438338452,0.001070014623533,0.001225584067407,0.000736885736655,0.001645451013552,0.003075054098174,0.00079294743225,0.001429446599959
who,0.000229977577186,0.00032407032326,0.000918273645546,0.000996358139215,0.000809248554913,0.000549601538884,0.00085513938772,0.00070339226908,0.000564579171371,0.000479261066574,0.000879391461109,0.001360064477131,0.000368844900719,0.000437751707232,0.000467544611548,0.000359531171353,0.00058131085598,0.000508259212198,0.000673269046999,0.000531879529287,0.000429092469427,0.000595038863476,0.000357430077741,0.000791005141533,0.000578860031644,0.000414640582005,0.000853154967068,0.000622451837789,0.000475127096498,0.001220957374223,0.001023651742902,0.000535007311767,0.000612792033704,0.000598719661033,0.00068560458898,0.000949090771041,0.00032650776622,0.000816826628548
whom,0.000229977577186,0.000607631856113,0.000218636582273,0.000687143544286,0.000231213872832,0.000458001282404,0.000299298785702,0.00035169613454,0.000477720837314,0.000392122690833,0.000131908719166,0.000906709651421,0.000491793200959,0.000612852390124,0.000233772305774,0.000359531171353,0.000363319284988,0.000609911054638,0.000217183563548,0.000332424705804,0.000178788528928,0.00040908921864,0.000357430077741,0.000847505508786,0.000501678694092,0.000376945983641,0.000409514384193,0.000155612959447,4.75127096498313E-05,0.000323194599059,0.000377134852648,0.000249670078824,0.000153198008426,0.000598719661033,0.00034280229449,0.000569454462625,0.000279863799618,0.000408413314274
whose,0.000344966365779,0.000729158227335,0.000174909265818,0.000755857898715,0.000308285163776,0.000824402308326,0.000256541816316,0.000287751382805,0.000260575002171,0.000609968630185,0.000219847865277,0.000503727584123,0.000307370750599,0.000437751707232,0.000350658458661,0.000575249874164,0.000435983141985,0.000559085133418,0.000238901919903,0.000598364470447,0.000429092469427,0.000520659005541,0.000134036279153,0.000565003672524,0.000385906687763,0.000414640582005,0.000477766781558,0.000653574429679,9.50254192996627E-05,0.000502747154092,0.000215505630085,0.000285337232942,0.000421294523171,0.000230276792705,0.000571337157483,0.000835199878516,0.00032650776622,0.001225239942822
will,0.006496866555511,0.005914283399498,0.006471642835279,0.003298289012575,0.003275529865125,0.004992213978199,0.003762613305969,0.004604022124884,0.007122383392687,0.004531195538515,0.008354218880535,0.004332057223454,0.00510235445995,0.005953423218351,0.005026104574145,0.004781764578989,0.006212759773289,0.00279542566709,0.007080184171662,0.003723156705006,0.005041836515769,0.004760310907806,0.006478420159056,0.003842024973162,0.005016786940918,0.004033322024954,0.0037538818551,0.004668388783418,0.007031881028175,0.003986066721729,0.003448090081353,0.00495773442237,0.005247031788587,0.005526643024916,0.004616404232466,0.003492654037432,0.006763375157423,0.003063099857055
with,0.008796642327373,0.005671230657053,0.007827189645371,0.00580636294922,0.00616570327553,0.0076028212879,0.008423122969044,0.007609425456406,0.006470945887258,0.008495991634716,0.00839818845359,0.007203304452952,0.007991639515584,0.00967431272982,0.007207979428037,0.006543467318617,0.007520709199244,0.006963151207116,0.007666579793241,0.012632138820557,0.008724880211686,0.008553683662464,0.007863461710303,0.006554042601277,0.009686257862849,0.006558860115345,0.008599802068048,0.007033705767016,0.006556753931677,0.006320249937157,0.007273315015355,0.006848093590612,0.008770585982382,0.011605950352324,0.006924606348699,0.006605671766448,0.007089882923644,0.01031243618542
within,0.000574943942966,0.000283561532853,0.000306091215182,0.000343571772143,0.000231213872832,0.000366401025923,0.000342055755088,0.000383668510407,0.000434291670286,0.000522830254444,8.79391461108913E-05,0.00045335482571,0.000553267351079,0.000306426195062,0.000467544611548,0.000179765585676,0.00029065542799,0.000152477763659,0.000282338632612,0.000132969882322,0.000464850175213,0.000297519431738,0.000357430077741,0.000452002938019,0.000231544012658,0.000226167590184,0.000307135788145,0.000497961470231,0.000522639806148,0.000682299709125,0.000862022520338,0.000392338695296,0.000382995021065,0.000276332151246,0.00034280229449,0.000341672677575,0.00032650776622,0.000306309985706
without,0.000229977577186,0.000364579113668,0.000524727797455,0.000412286126572,0.000423892100193,0.000503801410644,0.000299298785702,0.000191834255204,0.000564579171371,8.71383757406762E-05,0.000527634876665,0.000352609308886,0.000553267351079,0.000262651024339,0.000311696407699,0.000467390522758,7.26638569975294E-05,0.000355781448539,0.000282338632612,0.000199454823482,0.000286061646285,0.000185949644836,0.000268072558306,0.000339002203514,7.71813375525798E-05,0.000150778393456,0.00037538818551,0.000466838878342,0.000190050838599,0.000215463066039,0.000592640482733,0.000392338695296,0.000421294523171,9.21107170819325E-05,0.000297095321891,0.000303709046733,0.000419795699426,0.000204206657137
word,0.000517449548669,0.00048610548489,0.000699637063273,0.000377928949358,0.000115606936416,0.000458001282404,0.000812382418334,0.000383668510407,0.001433162511943,0.000740676193796,0.000527634876665,0.00045335482571,0.000614741501199,0.000262651024339,0.000701316917323,0.000719062342705,0.000435983141985,0.000406607369759,0.000716705759708,0.000199454823482,0.001001215761997,0.000297519431738,0.000580823876329,0.000508503305271,0.000270134681434,0.000565418975461,0.000546019178924,0.000404593694563,0.000950254192997,0.000502747154092,0.000323258445127,0.000249670078824,0.001034086556875,0.000598719661033,0.000479923212286,0.000379636308417,0.000559727599235,0.000204206657137
words,0.000229977577186,0.000243052742445,0.000349818531637,0.000481000481,0.000462427745665,0.000549601538884,0.000726868479562,0.000223806631071,0.000651437505429,0.000479261066574,0.000571604449721,0.000100745516825,0.000430319050839,0.000700402731571,0.000116886152887,0.000503343639894,0.000399651213486,0.000508259212198,0.000325775345322,0.001263213882056,0.00032181935207,0.000966938153148,0.000536145116612,0.000169501101757,0.001234901400841,0.000263862188548,0.000511892980241,0.00056020665401,0.000522639806148,0.000287284088053,0.00048488766769,0.00032100438706,0.000268096514745,0.00046055358541,0.000365655780789,0.000189818154208,0.000419795699426,0.000612619971411
world,0.000344966365779,0.000607631856113,0.001224364860729,0.000721500721501,0.000732177263969,0.00128240359073,0.000769625448948,0.000799309396681,0.0009120125076,0.000653537818055,0.00048366530361,0.000755591376184,0.000368844900719,0.000437751707232,0.000857165121172,0.000431437405623,0.00058131085598,0.000711562897078,0.000456085483451,0.000265939764643,0.000536365586784,0.00066941872141,0.001116968992941,0.000395502570767,0.000501678694092,0.001620867729654,0.000716650172337,0.000746942205347,0.000855228773697,0.000682299709125,0.000323258445127,0.000927346007062,0.00065109153581,0.000276332151246,0.00068560458898,0.0004555635701,0.000559727599235,0.000816826628548
would,0.001954809406083,0.003200194442194,0.003017184835367,0.002198859341716,0.002504816955684,0.001832005129614,0.001667521806054,0.001662563545097,0.002214887518457,0.003485535029627,0.003605504990547,0.002417892403788,0.002581914305035,0.001707231658203,0.002103950751968,0.002229093262386,0.00207091992443,0.002236340533672,0.002997133176961,0.001396183764377,0.002431523993421,0.001413217300755,0.001385041551247,0.002147013955591,0.001582217419828,0.001884729918203,0.002968979285397,0.002147458840372,0.001948021095643,0.001975078105361,0.001993427078282,0.002532367942362,0.00195327460743,0.001980380417262,0.003062367164111,0.002391708743024,0.002705350062969,0.002144169899939
